ticker,date,alpha_score,comp_rsi,comp_macd,comp_bb,comp_momentum,comp_volatility,comp_volume
AAPL,2025-11-06,51.4,32.0,80.0,38.0,60.0,65.0,54.0
AAPL,2025-11-07,44.8,42.0,20.0,52.0,60.0,65.0,46.0
AAPL,2025-11-10,41.8,32.0,20.0,52.0,60.0,65.0,46.0
AAPL,2025-11-11,36.6,18.0,20.0,38.0,72.0,65.0,46.0
AAPL,2025-11-12,39.0,32.0,20.0,38.0,60.0,65.0,46.0
AAPL,2025-11-13,40.8,32.0,20.0,38.0,72.0,65.0,46.0
AAPL,2025-11-14,39.0,32.0,20.0,38.0,60.0,65.0,46.0
AAPL,2025-11-17,46.8,52.0,20.0,52.0,53.0,65.0,46.0
AAPL,2025-11-18,46.8,52.0,20.0,52.0,53.0,65.0,46.0
AAPL,2025-11-19,45.8,42.0,20.0,52.0,60.0,75.0,46.0
AAPL,2025-11-20,50.0,52.0,20.0,68.0,53.0,65.0,46.0
AAPL,2025-11-21,45.2,42.0,20.0,52.0,60.0,65.0,54.0
AAPL,2025-11-24,42.8,32.0,20.0,60.0,53.0,65.0,54.0
AAPL,2025-11-25,43.4,32.0,20.0,60.0,60.0,65.0,46.0
AAPL,2025-11-26,35.9,32.0,20.0,25.0,60.0,65.0,35.0
AAPL,2025-11-28,47.8,32.0,80.0,25.0,53.0,75.0,35.0
AAPL,2025-12-01,51.6,18.0,80.0,60.0,60.0,65.0,54.0
AAPL,2025-12-02,51.6,18.0,80.0,60.0,60.0,65.0,54.0
AAPL,2025-12-03,44.2,18.0,80.0,25.0,60.0,65.0,46.0
AAPL,2025-12-04,54.0,42.0,80.0,38.0,60.0,65.0,46.0
AAPL,2025-12-05,57.2,42.0,80.0,52.0,60.0,65.0,54.0
AAPL,2025-12-08,44.8,42.0,20.0,52.0,60.0,65.0,46.0
AAPL,2025-12-09,43.8,42.0,20.0,52.0,53.0,65.0,46.0
AAPL,2025-12-10,43.8,42.0,20.0,52.0,53.0,65.0,46.0
AAPL,2025-12-11,43.8,42.0,20.0,52.0,53.0,65.0,46.0
AAPL,2025-12-12,43.8,42.0,20.0,52.0,53.0,65.0,46.0
AAPL,2025-12-15,47.2,52.0,20.0,52.0,53.0,65.0,54.0
AAPL,2025-12-16,47.8,52.0,20.0,52.0,53.0,75.0,46.0
AAPL,2025-12-17,50.4,52.0,20.0,68.0,53.0,65.0,54.0
AAPL,2025-12-18,50.4,52.0,20.0,68.0,53.0,65.0,54.0
AAPL,2025-12-19,52.2,52.0,20.0,68.0,53.0,75.0,70.0
AAPL,2025-12-22,52.4,52.0,20.0,80.0,47.0,75.0,46.0
AAPL,2025-12-23,49.5,52.0,20.0,68.0,47.0,75.0,35.0
AAPL,2025-12-24,46.3,52.0,20.0,52.0,47.0,75.0,35.0
AAPL,2025-12-26,49.5,52.0,20.0,68.0,47.0,75.0,35.0
AAPL,2025-12-29,46.3,52.0,20.0,52.0,47.0,75.0,35.0
AAPL,2025-12-30,45.0,52.0,20.0,52.0,38.0,75.0,35.0
AAPL,2025-12-31,48.2,52.0,20.0,68.0,38.0,75.0,35.0
AAPL,2026-01-02,48.7,52.0,20.0,68.0,38.0,75.0,46.0
AAPL,2026-01-05,58.3,68.0,20.0,90.0,38.0,75.0,54.0
AAPL,2026-01-06,62.5,82.0,20.0,90.0,38.0,75.0,54.0
AAPL,2026-01-07,62.5,82.0,20.0,90.0,38.0,75.0,54.0
AAPL,2026-01-08,62.5,82.0,20.0,90.0,38.0,75.0,54.0
AAPL,2026-01-09,60.1,82.0,20.0,80.0,38.0,75.0,46.0
AAPL,2026-01-12,60.5,82.0,20.0,80.0,38.0,75.0,54.0
AAPL,2026-01-13,53.9,68.0,20.0,68.0,38.0,75.0,54.0
AAPL,2026-01-14,53.5,68.0,20.0,68.0,38.0,75.0,46.0
AAPL,2026-01-15,60.1,82.0,20.0,80.0,38.0,75.0,46.0
AAPL,2026-01-16,60.9,82.0,20.0,80.0,38.0,75.0,62.0
AAPL,2026-01-20,64.9,92.0,20.0,90.0,38.0,65.0,62.0
AAPL,2026-01-21,59.5,82.0,20.0,80.0,38.0,65.0,54.0
AAPL,2026-01-22,59.1,82.0,20.0,80.0,38.0,65.0,46.0
AAPL,2026-01-23,60.1,82.0,20.0,80.0,38.0,75.0,46.0
AAPL,2026-01-26,44.9,52.0,20.0,52.0,38.0,65.0,54.0
AAPL,2026-01-27,44.9,52.0,20.0,52.0,38.0,65.0,54.0
AAPL,2026-01-28,56.5,52.0,80.0,52.0,38.0,65.0,46.0
AAPL,2026-01-29,56.9,52.0,80.0,52.0,38.0,65.0,54.0
AAPL,2026-01-30,57.3,52.0,80.0,52.0,38.0,65.0,62.0
AAPL,2026-02-02,55.9,42.0,80.0,60.0,47.0,55.0,54.0
AAPL,2026-02-03,50.8,42.0,80.0,25.0,53.0,65.0,54.0
AAPL,2026-02-04,55.2,32.0,80.0,60.0,60.0,55.0,62.0
AAPL,2026-02-05,47.4,32.0,80.0,25.0,60.0,55.0,46.0
AAPL,2026-02-06,48.4,32.0,80.0,25.0,60.0,65.0,46.0
AAPL,2026-02-09,53.0,42.0,80.0,38.0,60.0,55.0,46.0
AAPL,2026-02-10,52.5,42.0,80.0,38.0,60.0,55.0,35.0
AAPL,2026-02-11,53.0,42.0,80.0,38.0,60.0,55.0,46.0
AAPL,2026-02-12,58.2,52.0,80.0,52.0,53.0,55.0,54.0
AAPL,2026-02-13,49.6,68.0,20.0,52.0,47.0,55.0,46.0
AAPL,2026-02-17,46.8,52.0,20.0,52.0,60.0,55.0,46.0
AAPL,2026-02-18,46.2,52.0,20.0,52.0,60.0,55.0,35.0
AAPL,2026-02-19,46.2,52.0,20.0,52.0,60.0,55.0,35.0
AAPL,2026-02-20,46.8,52.0,20.0,52.0,60.0,55.0,46.0
AAPL,2026-02-23,46.2,52.0,20.0,52.0,60.0,55.0,35.0
AAPL,2026-02-24,55.8,42.0,80.0,52.0,60.0,55.0,46.0
AAPL,2026-02-25,52.5,42.0,80.0,38.0,60.0,55.0,35.0
AAPL,2026-02-26,55.2,42.0,80.0,52.0,60.0,55.0,35.0
AAPL,2026-02-27,58.2,52.0,80.0,52.0,53.0,55.0,54.0
AAPL,2026-03-02,45.8,52.0,20.0,52.0,53.0,55.0,46.0
AAPL,2026-03-03,44.8,52.0,20.0,52.0,47.0,55.0,46.0
AAPL,2026-03-04,48.0,52.0,20.0,68.0,47.0,55.0,46.0
AAPL,2026-03-05,47.1,52.0,20.0,68.0,38.0,55.0,54.0
AAPL,2026-03-06,46.7,52.0,20.0,68.0,38.0,55.0,46.0
AAPL,2026-03-09,46.7,52.0,20.0,68.0,38.0,55.0,46.0
AAPL,2026-03-10,43.0,52.0,20.0,52.0,38.0,55.0,35.0
AAPL,2026-03-11,43.0,52.0,20.0,52.0,38.0,55.0,35.0
AAPL,2026-03-12,53.9,68.0,20.0,80.0,38.0,55.0,46.0
AAPL,2026-03-13,55.9,68.0,20.0,90.0,38.0,55.0,46.0
AAPL,2026-03-16,56.2,68.0,20.0,80.0,47.0,65.0,46.0
AAPL,2026-03-17,47.7,52.0,20.0,68.0,38.0,65.0,46.0
AAPL,2026-03-18,54.9,68.0,20.0,80.0,38.0,65.0,46.0
AAPL,2026-03-19,54.9,68.0,20.0,80.0,38.0,65.0,46.0
AAPL,2026-03-20,56.1,68.0,20.0,80.0,38.0,65.0,70.0
AAPL,2026-03-23,47.7,52.0,20.0,68.0,38.0,65.0,46.0
AAPL,2026-03-24,48.1,52.0,20.0,68.0,38.0,65.0,54.0
AAPL,2026-03-25,44.0,52.0,20.0,52.0,38.0,65.0,35.0
AAPL,2026-03-26,44.9,52.0,20.0,52.0,38.0,65.0,54.0
AAPL,2026-03-27,52.9,68.0,20.0,68.0,38.0,65.0,54.0
AAPL,2026-03-30,54.9,68.0,20.0,80.0,38.0,65.0,46.0
AAPL,2026-03-31,56.9,52.0,80.0,52.0,38.0,65.0,54.0
AAPL,2026-04-01,57.8,52.0,80.0,52.0,47.0,65.0,46.0
AAPL,2026-04-02,57.8,52.0,80.0,52.0,47.0,65.0,46.0
AAPL,2026-04-06,56.0,52.0,80.0,38.0,53.0,65.0,46.0
AAPL,2026-04-07,58.6,52.0,80.0,52.0,47.0,65.0,62.0
AAPL,2026-04-08,52.4,52.0,80.0,25.0,47.0,65.0,46.0
AAPL,2026-04-09,48.9,42.0,80.0,25.0,47.0,65.0,35.0
AAPL,2026-04-10,50.3,42.0,80.0,25.0,53.0,65.0,46.0
AAPL,2026-04-13,57.0,52.0,80.0,38.0,60.0,65.0,46.0
AAPL,2026-04-14,56.4,52.0,80.0,38.0,53.0,65.0,54.0
AAPL,2026-04-15,58.8,42.0,80.0,60.0,60.0,65.0,54.0
AAPL,2026-04-16,51.8,42.0,80.0,25.0,60.0,65.0,54.0
AAPL,2026-04-17,58.8,42.0,80.0,60.0,60.0,65.0,54.0
AAPL,2026-04-20,57.2,32.0,80.0,60.0,72.0,65.0,46.0
AAPL,2026-04-21,54.4,42.0,80.0,38.0,60.0,65.0,54.0
AAPL,2026-04-22,50.8,42.0,80.0,25.0,60.0,55.0,54.0
AAPL,2026-04-23,50.4,42.0,80.0,25.0,60.0,55.0,46.0
AAPL,2026-04-24,53.0,42.0,80.0,38.0,60.0,55.0,46.0
AAPL,2026-04-27,55.8,42.0,80.0,52.0,60.0,55.0,46.0
AAPL,2026-04-28,53.0,42.0,80.0,38.0,60.0,55.0,46.0
AAPL,2026-04-29,54.0,42.0,80.0,38.0,60.0,65.0,46.0
AAPL,2026-04-30,55.2,42.0,80.0,38.0,60.0,65.0,70.0
AAPL,2026-05-01,55.2,32.0,80.0,60.0,60.0,55.0,62.0
AAPL,2026-05-04,53.0,42.0,80.0,38.0,60.0,55.0,46.0
AAPL,2026-05-05,56.6,32.0,80.0,60.0,72.0,55.0,54.0
AAPL,2026-05-06,56.6,32.0,80.0,60.0,72.0,55.0,54.0
AAPL,2026-05-07,49.2,32.0,80.0,25.0,72.0,55.0,46.0
AAPL,2026-05-08,52.4,18.0,80.0,60.0,72.0,55.0,54.0
AAPL,2026-05-11,45.0,18.0,80.0,25.0,72.0,55.0,46.0
AAPL,2026-05-12,45.0,18.0,80.0,25.0,72.0,55.0,46.0
AAPL,2026-05-13,46.4,18.0,80.0,25.0,72.0,65.0,54.0
AAPL,2026-05-14,46.0,18.0,80.0,25.0,72.0,65.0,46.0
AAPL,2026-05-15,46.4,18.0,80.0,25.0,72.0,65.0,54.0
AAPL,2026-05-18,46.8,18.0,80.0,38.0,60.0,65.0,46.0
AAPL,2026-05-19,48.6,18.0,80.0,38.0,72.0,65.0,46.0
AAPL,2026-05-20,48.6,18.0,80.0,38.0,72.0,65.0,46.0
AAPL,2026-05-21,46.0,18.0,80.0,25.0,72.0,65.0,46.0
AAPL,2026-05-22,46.0,18.0,80.0,25.0,72.0,65.0,46.0
AAPL,2026-05-26,48.6,18.0,80.0,38.0,72.0,65.0,46.0
AAPL,2026-05-27,46.4,18.0,80.0,25.0,72.0,65.0,54.0
AAPL,2026-05-28,46.0,18.0,80.0,25.0,72.0,65.0,46.0
AAPL,2026-05-29,49.0,18.0,80.0,38.0,72.0,65.0,54.0
AAPL,2026-06-01,54.2,32.0,80.0,52.0,60.0,65.0,54.0
AAPL,2026-06-02,46.0,18.0,80.0,25.0,72.0,65.0,46.0
AAPL,2026-06-03,39.4,32.0,20.0,38.0,60.0,65.0,54.0
AAPL,2026-06-04,39.0,32.0,20.0,38.0,60.0,65.0,46.0
AAPL,2026-06-05,45.2,42.0,20.0,52.0,60.0,65.0,54.0
AAPL,2026-06-08,47.6,52.0,20.0,52.0,53.0,65.0,62.0
AAPL,2026-06-09,53.9,52.0,20.0,90.0,47.0,65.0,54.0
AAPL,2026-06-10,51.9,52.0,20.0,80.0,47.0,65.0,54.0
AAPL,2026-06-11,49.0,52.0,20.0,68.0,47.0,65.0,46.0
AAPL,2026-06-12,51.4,52.0,20.0,80.0,47.0,65.0,46.0
AAPL,2026-06-15,49.0,52.0,20.0,68.0,47.0,65.0,46.0
AAPL,2026-06-16,46.8,52.0,20.0,52.0,53.0,65.0,46.0
AAPL,2026-06-17,48.0,52.0,20.0,68.0,47.0,55.0,46.0
AAPL,2026-06-18,46.6,52.0,20.0,52.0,47.0,65.0,62.0
AMD,2024-06-20,44.0,50.0,20.0,50.0,50.0,50.0,50.0
AMD,2024-06-21,44.0,50.0,20.0,50.0,50.0,50.0,50.0
AMD,2024-06-24,44.0,50.0,20.0,50.0,50.0,50.0,50.0
AMD,2024-06-25,44.0,50.0,20.0,50.0,50.0,50.0,50.0
AMD,2024-06-26,44.0,50.0,20.0,50.0,50.0,50.0,50.0
AMD,2024-06-27,44.0,50.0,20.0,50.0,50.0,50.0,50.0
AMD,2024-06-28,44.0,50.0,20.0,50.0,50.0,50.0,50.0
AMD,2024-07-01,44.0,50.0,20.0,50.0,50.0,50.0,50.0
AMD,2024-07-02,56.0,50.0,80.0,50.0,50.0,50.0,50.0
AMD,2024-07-03,56.0,50.0,80.0,50.0,50.0,50.0,50.0
AMD,2024-07-05,56.0,50.0,80.0,50.0,50.0,50.0,50.0
AMD,2024-07-08,56.0,50.0,80.0,50.0,50.0,50.0,50.0
AMD,2024-07-09,56.0,50.0,80.0,50.0,50.0,50.0,50.0
AMD,2024-07-10,56.0,50.0,80.0,50.0,50.0,50.0,50.0
AMD,2024-07-11,46.4,18.0,80.0,50.0,50.0,50.0,50.0
AMD,2024-07-12,46.4,18.0,80.0,50.0,50.0,50.0,50.0
AMD,2024-07-15,50.6,32.0,80.0,50.0,50.0,50.0,50.0
AMD,2024-07-16,53.6,42.0,80.0,50.0,50.0,50.0,50.0
AMD,2024-07-17,49.4,68.0,20.0,50.0,50.0,50.0,50.0
AMD,2024-07-18,53.2,68.0,20.0,68.0,50.0,50.0,54.0
AMD,2024-07-19,52.9,68.0,20.0,80.0,38.0,45.0,46.0
AMD,2024-07-22,50.5,68.0,20.0,68.0,38.0,45.0,46.0
AMD,2024-07-23,50.0,68.0,20.0,68.0,38.0,45.0,35.0
AMD,2024-07-24,52.9,68.0,20.0,80.0,38.0,45.0,46.0
AMD,2024-07-25,56.0,82.0,20.0,80.0,28.0,45.0,54.0
AMD,2024-07-26,55.6,82.0,20.0,80.0,28.0,45.0,46.0
AMD,2024-07-29,55.6,82.0,20.0,80.0,28.0,45.0,46.0
AMD,2024-07-30,56.0,82.0,20.0,80.0,28.0,45.0,54.0
AMD,2024-07-31,50.2,68.0,20.0,68.0,28.0,45.0,70.0
AMD,2024-08-01,55.7,82.0,20.0,80.0,28.0,38.0,62.0
AMD,2024-08-02,51.0,82.0,20.0,68.0,15.0,38.0,54.0
AMD,2024-08-05,47.5,68.0,20.0,68.0,15.0,45.0,54.0
AMD,2024-08-06,51.7,82.0,20.0,68.0,15.0,45.0,54.0
AMD,2024-08-07,51.2,82.0,20.0,68.0,15.0,45.0,46.0
AMD,2024-08-08,43.1,68.0,20.0,52.0,15.0,38.0,46.0
AMD,2024-08-09,42.6,68.0,20.0,52.0,15.0,38.0,35.0
AMD,2024-08-12,37.8,52.0,20.0,52.0,15.0,38.0,35.0
AMD,2024-08-13,50.3,52.0,80.0,52.0,15.0,38.0,46.0
AMD,2024-08-14,52.5,52.0,80.0,52.0,28.0,45.0,35.0
AMD,2024-08-15,51.7,52.0,80.0,38.0,38.0,45.0,46.0
AMD,2024-08-16,52.5,52.0,80.0,38.0,47.0,45.0,35.0
AMD,2024-08-19,54.9,42.0,80.0,60.0,47.0,45.0,54.0
AMD,2024-08-20,55.8,42.0,80.0,60.0,53.0,45.0,54.0
AMD,2024-08-21,56.4,42.0,80.0,60.0,60.0,45.0,46.0
AMD,2024-08-22,55.0,52.0,80.0,38.0,60.0,45.0,46.0
AMD,2024-08-23,53.8,42.0,80.0,38.0,72.0,45.0,46.0
AMD,2024-08-26,57.8,52.0,80.0,52.0,60.0,45.0,46.0
AMD,2024-08-27,57.2,52.0,80.0,52.0,60.0,45.0,35.0
AMD,2024-08-28,56.2,52.0,80.0,52.0,53.0,45.0,35.0
AMD,2024-08-29,57.2,52.0,80.0,52.0,60.0,45.0,35.0
AMD,2024-08-30,59.0,52.0,80.0,52.0,72.0,45.0,35.0
AMD,2024-09-03,52.8,68.0,20.0,68.0,53.0,45.0,46.0
AMD,2024-09-04,45.8,52.0,20.0,52.0,60.0,45.0,46.0
AMD,2024-09-05,48.5,52.0,20.0,68.0,60.0,45.0,35.0
AMD,2024-09-06,54.2,68.0,20.0,80.0,47.0,45.0,46.0
AMD,2024-09-09,47.4,52.0,20.0,68.0,53.0,45.0,35.0
AMD,2024-09-10,45.8,52.0,20.0,52.0,60.0,45.0,46.0
AMD,2024-09-11,58.2,52.0,80.0,52.0,60.0,45.0,54.0
AMD,2024-09-12,57.8,52.0,80.0,52.0,60.0,45.0,46.0
AMD,2024-09-13,54.2,42.0,80.0,52.0,60.0,45.0,35.0
AMD,2024-09-16,53.2,42.0,80.0,52.0,53.0,45.0,35.0
AMD,2024-09-17,55.8,52.0,80.0,52.0,47.0,45.0,46.0
AMD,2024-09-18,54.5,52.0,80.0,52.0,38.0,45.0,46.0
AMD,2024-09-19,47.9,42.0,80.0,25.0,47.0,45.0,54.0
AMD,2024-09-20,51.4,42.0,80.0,38.0,53.0,45.0,54.0
AMD,2024-09-23,47.8,42.0,80.0,25.0,53.0,45.0,35.0
AMD,2024-09-24,49.4,42.0,80.0,25.0,60.0,45.0,46.0
AMD,2024-09-25,49.8,42.0,80.0,25.0,60.0,45.0,54.0
AMD,2024-09-26,55.6,32.0,80.0,60.0,72.0,45.0,54.0
AMD,2024-09-27,51.2,42.0,80.0,25.0,72.0,45.0,46.0
AMD,2024-09-30,53.2,42.0,80.0,38.0,72.0,45.0,35.0
AMD,2024-10-01,57.6,42.0,80.0,52.0,72.0,55.0,46.0
AMD,2024-10-02,57.6,42.0,80.0,52.0,72.0,55.0,46.0
AMD,2024-10-03,54.8,42.0,80.0,38.0,72.0,55.0,46.0
AMD,2024-10-04,51.6,32.0,80.0,25.0,85.0,55.0,54.0
AMD,2024-10-07,51.6,32.0,80.0,25.0,85.0,55.0,54.0
AMD,2024-10-08,51.6,32.0,80.0,25.0,85.0,55.0,54.0
AMD,2024-10-09,52.2,32.0,80.0,38.0,72.0,55.0,54.0
AMD,2024-10-10,57.0,42.0,80.0,52.0,60.0,55.0,70.0
AMD,2024-10-11,55.2,42.0,80.0,38.0,72.0,55.0,54.0
AMD,2024-10-14,43.8,42.0,20.0,52.0,60.0,55.0,46.0
AMD,2024-10-15,49.4,52.0,20.0,68.0,60.0,45.0,54.0
AMD,2024-10-16,49.0,52.0,20.0,68.0,60.0,45.0,46.0
AMD,2024-10-17,48.0,52.0,20.0,68.0,47.0,55.0,46.0
AMD,2024-10-18,48.4,52.0,20.0,68.0,53.0,55.0,35.0
AMD,2024-10-21,49.0,52.0,20.0,68.0,53.0,55.0,46.0
AMD,2024-10-22,50.4,52.0,20.0,80.0,47.0,55.0,46.0
AMD,2024-10-23,49.1,52.0,20.0,80.0,38.0,55.0,46.0
AMD,2024-10-24,46.2,52.0,20.0,68.0,38.0,55.0,35.0
AMD,2024-10-25,43.5,52.0,20.0,52.0,38.0,55.0,46.0
AMD,2024-10-28,45.2,52.0,20.0,52.0,47.0,55.0,54.0
AMD,2024-10-29,44.6,42.0,20.0,52.0,60.0,55.0,62.0
AMD,2024-10-30,49.3,52.0,20.0,80.0,38.0,45.0,70.0
AMD,2024-10-31,51.8,68.0,20.0,80.0,28.0,45.0,54.0
AMD,2024-11-01,51.4,68.0,20.0,80.0,28.0,45.0,46.0
AMD,2024-11-04,51.4,68.0,20.0,80.0,28.0,45.0,46.0
AMD,2024-11-05,50.9,68.0,20.0,80.0,28.0,45.0,35.0
AMD,2024-11-06,44.2,52.0,20.0,68.0,28.0,45.0,46.0
AMD,2024-11-07,42.5,52.0,20.0,52.0,38.0,45.0,46.0
AMD,2024-11-08,41.0,52.0,20.0,52.0,28.0,45.0,46.0
AMD,2024-11-11,41.0,52.0,20.0,52.0,28.0,45.0,46.0
AMD,2024-11-12,45.7,52.0,20.0,68.0,38.0,45.0,46.0
AMD,2024-11-13,51.4,68.0,20.0,80.0,28.0,45.0,46.0
AMD,2024-11-14,49.0,68.0,20.0,68.0,28.0,45.0,46.0
AMD,2024-11-15,51.8,68.0,20.0,80.0,28.0,45.0,54.0
AMD,2024-11-18,49.4,68.0,20.0,68.0,28.0,45.0,54.0
AMD,2024-11-19,50.0,68.0,20.0,68.0,38.0,45.0,35.0
AMD,2024-11-20,49.0,68.0,20.0,68.0,28.0,45.0,46.0
AMD,2024-11-21,49.0,68.0,20.0,68.0,28.0,45.0,46.0
AMD,2024-11-22,45.2,68.0,20.0,52.0,28.0,45.0,35.0
AMD,2024-11-25,53.0,52.0,80.0,52.0,28.0,45.0,46.0
AMD,2024-11-26,56.2,52.0,80.0,68.0,28.0,45.0,46.0
AMD,2024-11-27,63.5,68.0,80.0,68.0,38.0,55.0,46.0
AMD,2024-11-29,58.2,52.0,80.0,68.0,38.0,55.0,35.0
AMD,2024-12-02,58.2,52.0,80.0,52.0,53.0,55.0,54.0
AMD,2024-12-03,57.8,52.0,80.0,52.0,53.0,55.0,46.0
AMD,2024-12-04,57.8,52.0,80.0,52.0,53.0,55.0,46.0
AMD,2024-12-05,56.8,52.0,80.0,52.0,47.0,55.0,46.0
AMD,2024-12-06,55.9,52.0,80.0,52.0,38.0,55.0,54.0
AMD,2024-12-09,67.2,68.0,80.0,90.0,28.0,55.0,62.0
AMD,2024-12-10,54.8,68.0,20.0,90.0,28.0,55.0,54.0
AMD,2024-12-11,54.3,68.0,20.0,80.0,38.0,55.0,54.0
AMD,2024-12-12,54.3,68.0,20.0,80.0,38.0,55.0,54.0
AMD,2024-12-13,54.7,68.0,20.0,80.0,38.0,55.0,62.0
AMD,2024-12-16,54.3,68.0,20.0,80.0,38.0,55.0,54.0
AMD,2024-12-17,52.8,68.0,20.0,80.0,28.0,55.0,54.0
AMD,2024-12-18,57.0,82.0,20.0,80.0,28.0,55.0,54.0
AMD,2024-12-19,57.0,82.0,20.0,80.0,28.0,55.0,54.0
AMD,2024-12-20,57.0,82.0,20.0,80.0,28.0,55.0,54.0
AMD,2024-12-23,51.9,68.0,20.0,68.0,38.0,55.0,54.0
AMD,2024-12-24,41.5,52.0,20.0,52.0,28.0,55.0,35.0
AMD,2024-12-26,59.8,68.0,80.0,52.0,38.0,55.0,35.0
AMD,2024-12-27,60.3,68.0,80.0,52.0,38.0,55.0,46.0
AMD,2024-12-30,62.0,68.0,80.0,68.0,28.0,55.0,46.0
AMD,2024-12-31,62.0,68.0,80.0,68.0,28.0,55.0,46.0
AMD,2025-01-02,62.0,68.0,80.0,68.0,28.0,55.0,46.0
AMD,2025-01-03,54.0,52.0,80.0,52.0,28.0,55.0,46.0
AMD,2025-01-06,55.9,52.0,80.0,52.0,38.0,55.0,54.0
AMD,2025-01-07,55.5,52.0,80.0,52.0,38.0,55.0,46.0
AMD,2025-01-08,59.1,52.0,80.0,68.0,38.0,55.0,54.0
AMD,2025-01-10,67.3,68.0,80.0,90.0,38.0,45.0,54.0
AMD,2025-01-13,65.9,68.0,80.0,80.0,38.0,55.0,46.0
AMD,2025-01-14,52.4,68.0,20.0,80.0,28.0,55.0,46.0
AMD,2025-01-15,54.5,52.0,80.0,52.0,38.0,45.0,46.0
AMD,2025-01-16,57.7,52.0,80.0,68.0,38.0,45.0,46.0
AMD,2025-01-17,55.8,52.0,80.0,52.0,47.0,45.0,46.0
AMD,2025-01-21,56.8,52.0,80.0,52.0,53.0,45.0,46.0
AMD,2025-01-22,57.8,52.0,80.0,52.0,60.0,45.0,46.0
AMD,2025-01-23,57.2,52.0,80.0,52.0,60.0,45.0,35.0
AMD,2025-01-24,56.8,52.0,80.0,52.0,47.0,55.0,46.0
AMD,2025-01-27,65.7,68.0,80.0,80.0,38.0,45.0,62.0
AMD,2025-01-28,65.3,68.0,80.0,80.0,38.0,45.0,54.0
AMD,2025-01-29,58.1,52.0,80.0,68.0,38.0,45.0,54.0
AMD,2025-01-30,55.8,52.0,80.0,52.0,47.0,45.0,46.0
AMD,2025-01-31,58.1,52.0,80.0,68.0,38.0,45.0,54.0
AMD,2025-02-03,50.5,68.0,20.0,68.0,38.0,45.0,46.0
AMD,2025-02-04,55.3,52.0,80.0,52.0,38.0,45.0,62.0
AMD,2025-02-05,52.6,68.0,20.0,80.0,28.0,45.0,70.0
AMD,2025-02-06,53.8,68.0,20.0,90.0,28.0,45.0,54.0
AMD,2025-02-07,53.8,68.0,20.0,90.0,28.0,45.0,54.0
AMD,2025-02-10,52.9,68.0,20.0,80.0,38.0,45.0,46.0
AMD,2025-02-11,45.7,52.0,20.0,68.0,38.0,45.0,46.0
AMD,2025-02-12,45.2,52.0,20.0,68.0,38.0,45.0,35.0
AMD,2025-02-13,45.7,52.0,20.0,68.0,38.0,45.0,46.0
AMD,2025-02-14,54.5,52.0,80.0,52.0,38.0,45.0,46.0
AMD,2025-02-18,54.5,52.0,80.0,52.0,38.0,45.0,46.0
AMD,2025-02-19,54.0,52.0,80.0,52.0,38.0,45.0,35.0
AMD,2025-02-20,54.0,52.0,80.0,52.0,38.0,45.0,35.0
AMD,2025-02-21,57.7,52.0,80.0,68.0,38.0,45.0,46.0
AMD,2025-02-24,62.9,68.0,80.0,80.0,28.0,45.0,35.0
AMD,2025-02-25,54.9,68.0,20.0,90.0,38.0,45.0,46.0
AMD,2025-02-26,52.9,68.0,20.0,80.0,38.0,45.0,46.0
AMD,2025-02-27,58.0,82.0,20.0,90.0,28.0,45.0,54.0
AMD,2025-02-28,58.0,82.0,20.0,90.0,28.0,45.0,54.0
AMD,2025-03-03,55.6,82.0,20.0,80.0,28.0,45.0,46.0
AMD,2025-03-04,49.4,68.0,20.0,68.0,28.0,45.0,54.0
AMD,2025-03-05,49.5,68.0,20.0,68.0,28.0,55.0,35.0
AMD,2025-03-06,52.4,68.0,20.0,80.0,28.0,55.0,46.0
AMD,2025-03-07,51.5,68.0,20.0,68.0,38.0,55.0,46.0
AMD,2025-03-10,52.8,68.0,20.0,80.0,28.0,55.0,54.0
AMD,2025-03-11,50.0,68.0,20.0,68.0,28.0,55.0,46.0
AMD,2025-03-12,43.5,52.0,20.0,52.0,38.0,55.0,46.0
AMD,2025-03-13,62.0,68.0,80.0,68.0,28.0,55.0,46.0
AMD,2025-03-14,55.5,52.0,80.0,52.0,38.0,55.0,46.0
AMD,2025-03-17,54.9,52.0,80.0,52.0,38.0,45.0,54.0
AMD,2025-03-18,54.5,52.0,80.0,52.0,38.0,45.0,46.0
AMD,2025-03-19,51.7,52.0,80.0,38.0,38.0,45.0,46.0
AMD,2025-03-20,51.7,52.0,80.0,38.0,38.0,45.0,46.0
AMD,2025-03-21,51.7,52.0,80.0,38.0,38.0,45.0,46.0
AMD,2025-03-24,56.8,42.0,80.0,60.0,60.0,45.0,54.0
AMD,2025-03-25,58.2,42.0,80.0,60.0,72.0,45.0,46.0
AMD,2025-03-26,55.4,52.0,80.0,38.0,60.0,45.0,54.0
AMD,2025-03-27,57.8,52.0,80.0,52.0,60.0,45.0,46.0
AMD,2025-03-28,57.8,52.0,80.0,52.0,60.0,45.0,46.0
AMD,2025-03-31,57.8,52.0,80.0,52.0,60.0,45.0,46.0
AMD,2025-04-01,56.8,52.0,80.0,52.0,53.0,45.0,46.0
AMD,2025-04-02,56.2,52.0,80.0,52.0,53.0,45.0,35.0
AMD,2025-04-03,53.7,68.0,20.0,80.0,38.0,45.0,62.0
AMD,2025-04-04,57.7,82.0,20.0,90.0,28.0,38.0,62.0
